UNIX time,value,sumcheck
1610084653,1,16
1610084678,1,17
1610084957,-1,16
1610084971,-1,15
1610084974,1,16
1610085090,1,17
1610085381,1,18
1610085407,1,19
1610085524,1,20
1610085604,1,21
1610085766,1,22
1610086181,1,23
1610086446,1,24
1610086767,1,25
1610087292,1,26
1610087343,1,27
1610087396,1,28
1610087505,1,29
1610087677,1,30
1610087859,1,31
1610087886,1,32
1610088096,1,33
1610088177,1,34
1610088210,1,35
1610088355,1,36
1610088362,-1,35
1610088437,1,36
1610088656,-1,35
1610088657,1,36
1610088741,1,37
1610088811,1,38
1610089064,1,39
1610089123,1,40
1610089358,1,41
1610089410,1,42
1610089418,1,43
1610089476,1,44
1610089643,1,45
1610089668,1,46
1610089687,1,47
1610089857,1,48
1610089870,1,49
1610090071,1,50
1610090204,-1,49
1610090209,-1,48
1610090225,1,49
1610090514,1,50
1610090517,1,51
1610090574,1,52
1610090653,1,53
1610090659,1,54
1610090667,1,55
1610091446,1,56
1610091500,1,57
1610091562,-1,56
1610091660,1,57
1610091922,1,58
1610091927,-1,57
1610091954,1,58
1610092188,1,59
1610092192,-1,58
1610092240,1,59
1610092464,1,60
1610092806,1,61
1610092880,1,62
1610093510,1,63
1610093837,1,64
1610094205,-1,63
1610095362,1,64
1610095442,1,65
1610095445,1,66
1610095467,-1,65
1610095562,1,66
1610095609,-1,65
1610095803,-1,64
1610095807,1,65
1610095810,-1,64
1610095811,1,65
1610096118,-1,64
1610096295,1,65
1610097325,-1,64
1610098408,1,65
1610098607,1,66
1610098990,1,67
1610099273,-1,66
1610099398,-1,65
1610099403,-1,64
1610099435,1,65
1610099879,1,66
1610099881,1,67
1610100153,-1,66
1610100268,-1,65
1610100436,1,66
1610100670,-1,65
1610101641,-1,64
1610101660,1,65
1610102357,1,66
1610102599,1,67
1610102608,1,68
1610102651,1,69
1610102665,-1,68
1610102750,-1,67
1610102770,1,68
1610102770,1,69
1610102990,-1,68
1610103007,-1,67
1610103447,-1,66
1610103449,-1,65
1610103491,1,66
1610103792,-1,65
1610104101,-1,64
1610104201,1,65
1610104499,1,66
1610104629,-1,65
1610104663,1,66
1610104814,-1,65
1610104820,1,66
1610104835,-1,65
1610105212,-1,64
1610106359,1,65
1610106583,-1,64
1610106615,1,65
1610106620,1,66
1610107063,1,67
1610107152,1,68
1610107726,1,69
1610107841,1,70
1610107870,1,71
1610107978,-1,70
1610108060,1,71
1610108186,-1,70
1610108283,1,71
1610108576,1,72
1610108964,1,73
1610109301,1,74
1610109372,1,75
1610109501,-1,74
1610109843,1,75
1610109861,-1,74
1610109878,1,75
1610109969,1,76
1610110031,1,77
1610110040,1,78
1610110196,-1,77
1610110201,1,78
1610110259,-1,77
1610110663,1,78
1610110859,1,79
1610111113,1,80
1610111625,-1,79
1610112362,-1,78
1610112411,-1,77
1610112447,1,78
1610112511,-1,77
1610112679,1,78
1610112789,1,79
1610113255,-1,78
1610113382,1,79
1610113463,-1,78
1610113529,-1,77
1610113766,-1,76
1610113768,1,77
1610113852,-1,76
1610114224,1,77
1610114399,-1,76
1610116403,-1,75
1610116492,1,76
1610116712,1,77
1610116717,1,78
1610117098,1,79
1610117161,-1,78
1610117384,-1,77
1610117523,1,78
1610117568,-1,77
1610117623,-1,76
1610117664,1,77
1610117675,-1,76
1610117715,-1,75
1610117858,-1,74
1610117918,1,75
1610117992,1,76
1610118107,-1,75
1610118302,-1,74
1610118314,-1,73
1610118363,-1,72
1610118564,-1,71
1610118932,-1,70
1610118993,-1,69
1610119060,-1,68
1610119270,-1,67
1610119455,-1,66
1610119546,1,67
1610119668,-1,66
1610119780,1,67
1610119968,1,68
1610120274,1,69
1610120342,1,70
1610120522,-1,69
1610120593,-1,68
1610120668,1,69
1610120847,1,70
1610120991,-1,69
1610121056,-1,68
1610121085,-1,67
1610121189,1,68
1610121618,1,69
1610121652,-1,68
1610121784,-1,67
1610121913,1,68
1610121960,-1,67
1610122147,-1,66
1610122179,-1,65
1610122264,-1,64
1610122361,-1,63
1610122432,-1,62
1610122436,-1,61
1610122440,-1,60
1610122485,-1,59
1610122516,-1,58
1610122545,-1,57
1610122614,-1,56
1610123112,-1,55
1610123198,-1,54
1610123391,-1,53
1610123410,-1,52
1610123529,1,53
1610123871,-1,52
1610123910,-1,51
1610124152,-1,50
1610124272,-1,49
1610124277,1,50
1610124278,1,51
1610124281,1,52
1610124555,-1,51
1610124577,-1,50
1610124605,1,51
1610124606,-1,50
1610124609,-1,49
1610125060,1,50
1610125202,-1,49
1610125279,-1,48
1610125292,-1,47
1610125361,-1,46
1610125368,-1,45
1610125425,-1,44
1610125519,-1,43
1610125596,-1,42
1610125607,-1,41
1610125697,-1,40
1610125741,1,41
1610125761,-1,40
1610125798,-1,39
1610125941,-1,38
1610126033,-1,37
1610126093,-1,36
1610126302,-1,35
1610126620,-1,34
1610126718,-1,33
1610126778,-1,32
1610127420,-1,31
1610127536,1,32
1610127648,1,33
1610127725,-1,32
1610127800,-1,31
1610127872,1,32
1610128015,-1,31
1610128171,-1,30
1610128184,-1,29
1610128217,-1,28
1610128251,-1,27
1610128255,1,28
1610128583,-1,27
1610128825,-1,26
1610128919,-1,25
1610129095,-1,24
1610129421,-1,23
1610129541,-1,22
1610129566,-1,21
1610129685,1,22
1610129805,-1,21
1610129908,1,22
1610129926,-1,21
1610130268,-1,20
1610130414,-1,19
1610130421,-1,18
1610130483,-1,17
1610131490,-1,16
1610131585,-1,15
1610131623,-1,14
1610132316,-1,13
1610132323,-1,12
1610132849,1,13
1610133017,-1,12
1610133076,-1,11
1610133297,-1,10
1610133316,1,11
1610133392,-1,10
1610133581,-1,9
1610134201,-1,8
1610134477,1,9
1610134581,-1,8
1610135103,1,9
1610135134,1,10
1610135389,-1,9
1610135407,-1,8
1610136591,1,9
1610136995,-1,8
1610137518,-1,7
1610138631,1,8
1610138632,1,9
1610138633,1,10
1610138635,1,11
1610138641,1,12
1610138642,1,13
1610138644,1,14
1610138650,1,15
1610138661,1,16
1610138966,-1,15
1610138969,-1,14
1610138971,-1,13
1610138971,-1,12
1610138975,-1,11
1610138976,-1,10
1610138979,-1,9
1610138981,-1,8
1610138983,-1,7
1610142248,1,8
1610142251,1,9
1610142272,1,10
1610142560,-1,9
1610142565,-1,8
1610142578,-1,7
1610148234,-1,6
1610151172,1,7
1610151174,1,8
1610151177,1,9
1610151177,1,10
1610151512,-1,9
1610163754,-1,8
1610163760,-1,7
1610163777,-1,6
1610167495,1,7
1610168416,1,8
1610169095,1,9
1610169175,-1,8
1610169419,-1,7
1610169881,1,8
1610170081,1,9
1610170090,1,10
1610170487,1,11
1610170811,1,12
1610170905,1,13
1610171105,1,14
1610171127,1,15
1610171375,-1,14
1610171400,-1,13
1610173402,1,14
1610173557,1,15
1610173980,1,16
1610174600,-1,15
1610174622,1,16
1610174629,1,17
1610174746,1,18
1610174999,-1,17
1610175599,1,18
1610175705,1,19
1610176260,1,20
1610176866,1,21
1610177129,1,22
1610177373,1,23
1610177770,1,24
1610178259,1,25
1610178574,1,26
1610179303,1,27
1610180406,1,28
1610180799,1,29
1610181992,1,30
1610183322,1,31
1610183922,-1,30
1610183972,1,31
1610184317,-1,30
1610184531,1,31
1610184703,1,32
1610185030,1,33
1610185457,1,34
1610185660,1,35
1610186194,1,36
1610186375,-1,35
1610186616,-1,34
1610186841,1,35
1610186919,-1,34
1610187637,-1,33
1610188189,1,34
1610188409,1,35
1610189001,1,36
1610189772,1,37
1610189863,1,38
1610190039,1,39
1610190062,1,40
1610190757,-1,39
1610190775,1,40
1610190803,-1,39
1610191140,-1,38
1610191730,-1,37
1610191962,1,38
1610193254,1,39
1610193796,1,40
1610194088,1,41
1610194943,1,42
1610195002,1,43
1610195191,1,44
1610195717,1,45
1610195868,-1,44
1610196445,-1,43
1610196585,-1,42
1610197054,-1,41
1610198014,-1,40
1610198405,1,41
1610198636,-1,40
1610199684,1,41
1610199692,1,42
1610199833,-1,41
1610199845,-1,40
1610199967,-1,39
1610200042,-1,38
1610200177,1,39
1610200227,1,40
1610200454,1,41
1610200521,-1,40
1610200623,-1,39
1610200800,1,40
1610202275,-1,39
1610202531,-1,38
1610202828,-1,37
1610202984,-1,36
1610203396,-1,35
1610203783,1,36
1610203794,1,37
1610204121,-1,36
1610204540,-1,35
1610204664,-1,34
1610204793,1,35
1610204891,-1,34
1610205330,-1,33
1610205345,-1,32
1610205989,-1,31
1610206480,1,32
1610206634,-1,31
1610206958,-1,30
1610207183,-1,29
1610207184,-1,28
1610207278,-1,27
1610207291,-1,26
1610208370,-1,25
1610208555,-1,24
1610208685,-1,23
1610208763,-1,22
1610209095,-1,21
1610209434,-1,20
1610209446,-1,19
1610209483,-1,18
1610209526,-1,17
1610211345,-1,16
1610211430,1,17
1610211513,1,18
1610211662,1,19
1610211720,-1,18
1610211996,-1,17
1610213208,-1,16
1610214283,1,17
1610214307,1,18
1610214531,-1,17
1610214587,-1,16
1610214618,-1,15
1610215721,-1,14
1610216364,-1,13
1610216877,-1,12
1610217835,1,13
1610217842,1,14
1610217986,-1,13
1610218133,-1,12
1610218186,-1,11
1610218212,-1,10
1610219695,-1,9
1610221142,1,10
1610221441,1,11
1610221730,1,12
1610221765,-1,11
1610224001,-1,10
1610224998,1,11
1610224999,1,12
1610225199,-1,11
1610225271,-1,10
1610225391,-1,9
1610225396,-1,8
1610228628,1,9
1610228631,1,10
1610228973,-1,9
1610228992,-1,8
1610232163,1,9
1610232187,1,10
1610232583,-1,9
1610232628,-1,8
1610233970,-1,7
1610234312,-1,6
1610236781,1,7
1610236782,1,8
1610236782,1,9
1610236785,1,10
1610236794,1,11
1610236796,1,12
1610236799,1,13
1610253786,1,14
1610254291,-1,13
1610254292,-1,12
1610254292,-1,11
1610254293,-1,10
1610254293,-1,9
1610254294,-1,8
1610254302,-1,7
1610255456,1,8
1610255480,1,9
1610255483,1,10
1610255779,-1,9
1610255784,-1,8
1610255801,-1,7
1610257423,1,8
1610257426,1,9
1610257763,-1,8
1610257773,-1,7
1610261025,1,8
1610261037,1,9
1610261158,-1,8
1610261367,-1,7
1610264641,1,8
1610264644,1,9
1610264961,1,10
1610264969,-1,9
1610264983,-1,8
1610266209,1,9
1610267379,-1,8
1610268450,1,9
1610271832,1,10
1610275387,1,11
1610275762,-1,10
1610279069,1,11
1610279083,1,12
1610279364,-1,11
1610279382,-1,10
1610279521,1,11
1610279684,1,12
1610279821,1,13
1610280769,1,14
1610280930,-1,13
1610280973,1,14
1610284123,-1,13
1610286524,1,14
1610287264,-1,13
1610287312,-1,12
1610287325,-1,11
1610287580,1,12
1610287986,-1,11
1610289587,-1,10
1610289777,1,11
1610290175,-1,10
1610290764,-1,9
1610291427,1,10
1610291897,-1,9
1610293422,1,10
1610293782,-1,9
1610294441,1,10
1610294821,-1,9
1610294947,-1,8
1610294948,-1,7
1610297831,-1,6
1610300727,1,7
1610301011,-1,6
1610301837,1,7
1610304346,1,8
1610304622,-1,7
1610307058,1,8
1610307237,1,9
1610307371,-1,8
1610307773,1,9
1610307773,1,10
1610307775,1,11
1610307888,-1,10
1610308170,-1,9
1610308181,-1,8
1610308202,-1,7
1610308645,-1,6
1610311418,1,7
1610311419,1,8
1610311773,-1,7
1610313230,-1,6
1610315078,1,7
1610315091,1,8
1610315091,1,9
1610315395,-1,8
1610315395,-1,7
1610315414,-1,6
1610318619,1,7
1610318624,1,8
1610318956,-1,7
1610318967,-1,6
1610320719,-1,5
1610323798,1,6
1610323803,1,7
1610323807,1,8
1610323808,1,9
1610323811,1,10
1610323813,1,11
1610323814,1,12
1610323824,1,13
1610338284,-1,12
1610338285,-1,11
1610338286,-1,10
1610338287,-1,9
1610338287,-1,8
1610338288,-1,7
1610338288,-1,6
1610338288,-1,5
1610339300,1,6
1610340211,1,7
1610340332,1,8
1610340514,1,9
1610340543,1,10
1610341207,1,11
1610341314,1,12
1610341438,1,13
1610341562,1,14
1610341840,1,15
1610341911,-1,14
1610342186,1,15
1610342243,1,16
1610342279,1,17
1610342372,1,18
1610342749,1,19
1610342902,1,20
1610343070,1,21
1610343835,1,22
1610343945,1,23
1610344476,1,24
1610344557,1,25
1610344685,1,26
1610344836,1,27
1610344875,1,28
1610344987,1,29
1610344993,1,30
1610345161,1,31
1610345292,1,32
1610345757,-1,31
1610346361,1,32
1610346625,1,33
1610346632,1,34
1610346649,1,35
1610346683,1,36
1610347490,1,37
1610347760,1,38
1610347875,1,39
1610347988,1,40
1610348003,1,41
1610348026,1,42
1610348187,1,43
1610348281,1,44
1610348318,1,45
1610348386,1,46
1610348542,1,47
1610348963,1,48
1610349053,-1,47
1610349072,1,48
1610349111,1,49
1610349137,1,50
1610349406,1,51
1610349820,1,52
1610350052,1,53
1610350373,-1,52
1610350393,1,53
1610350655,1,54
1610350754,1,55
1610350931,1,56
1610351188,1,57
1610351528,-1,56
1610351654,1,57
1610351809,1,58
1610351814,1,59
1610352264,1,60
1610352274,1,61
1610352603,1,62
1610353634,1,63
1610354284,1,64
1610355346,1,65
1610355698,1,66
1610355946,1,67
1610356327,1,68
1610356636,-1,67
1610356930,-1,66
1610357188,1,67
1610357439,1,68
1610357831,1,69
1610358578,1,70
1610359067,1,71
1610359615,1,72
1610360187,1,73
1610360708,-1,72
1610361677,1,73
1610361682,-1,72
1610361848,-1,71
1610361917,1,72
1610361920,1,73
1610361931,1,74
1610361992,-1,73
1610362185,-1,72
1610362435,-1,71
1610362636,-1,70
1610362825,-1,69
1610362847,-1,68
1610363293,-1,67
1610363460,-1,66
1610363461,-1,65
1610363734,-1,64
1610363901,1,65
1610364142,1,66
1610364257,1,67
1610364386,-1,66
1610364534,-1,65
1610364535,-1,64
1610364910,-1,63
1610364994,1,64
1610365130,1,65
1610365586,-1,64
1610366053,1,65
1610366189,-1,64
1610366335,-1,63
1610366563,1,64
1610366608,1,65
1610366713,-1,64
1610366722,-1,63
1610366814,-1,62
1610367104,1,63
1610367129,-1,62
1610367573,1,63
1610368180,1,64
1610368632,1,65
1610369446,1,66
1610369479,-1,65
1610369875,-1,64
1610369915,-1,63
1610369956,1,64
1610370808,1,65
1610371427,1,66
1610371673,-1,65
1610372058,-1,64
1610372972,-1,63
1610373039,-1,62
1610373399,-1,61
1610373543,1,62
1610374207,-1,61
1610374654,1,62
1610374738,-1,61
1610374830,1,62
1610374907,1,63
1610374976,-1,62
1610374977,1,63
1610374980,-1,62
1610375055,1,63
1610375215,-1,62
1610375243,1,63
1610375252,1,64
1610376395,-1,63
1610377492,-1,62
1610377558,1,63
1610377770,1,64
1610378209,-1,63
1610378330,-1,62
1610378534,-1,61
1610378711,-1,60
1610379836,-1,59
1610379851,-1,58
1610379978,-1,57
1610380125,1,58
1610380191,1,59
1610380367,-1,58
1610380497,-1,57
1610380515,-1,56
1610380550,-1,55
1610380596,-1,54
1610381427,-1,53
1610381428,-1,52
1610381509,-1,51
1610381574,-1,50
1610381638,-1,49
1610381757,-1,48
1610381914,-1,47
1610382273,-1,46
1610382301,-1,45
1610382331,-1,44
1610382751,-1,43
1610383192,-1,42
1610383299,-1,41
1610383479,-1,40
1610383812,1,41
1610383813,1,42
1610383815,-1,41
1610383968,-1,40
1610384314,-1,39
1610384381,-1,38
1610384536,-1,37
1610384561,1,38
1610384564,-1,37
1610384593,-1,36
1610384639,1,37
1610384912,-1,36
1610384963,-1,35
1610384963,-1,34
1610385117,-1,33
1610385128,1,34
1610385140,-1,33
1610385164,-1,32
1610385166,-1,31
1610385254,-1,30
1610385797,-1,29
1610385906,-1,28
1610385928,-1,27
1610385987,-1,26
1610386952,-1,25
1610386974,1,26
1610386976,1,27
1610386988,-1,26
1610387221,-1,25
1610387222,-1,24
1610387391,-1,23
1610387396,-1,22
1610387400,1,23
1610387838,-1,22
1610388056,-1,21
1610388353,-1,20
1610388552,-1,19
1610388787,-1,18
1610388833,-1,17
1610388942,-1,16
1610389329,1,17
1610389357,-1,16
1610389371,1,17
1610389433,-1,16
1610389569,-1,15
1610389616,-1,14
1610389626,-1,13
1610389766,-1,12
1610389886,-1,11
1610390086,1,12
1610390270,-1,11
1610390475,-1,10
1610390545,-1,9
1610391248,-1,8
1610391542,-1,7
1610391580,-1,6
1610394273,1,7
1610394581,-1,6
1610397752,-1,5
1610397827,1,6
1610397829,1,7
1610398175,-1,6
1610398176,-1,5
1610401401,1,6
1610401426,1,7
1610401428,1,8
1610401589,-1,7
1610401770,-1,6
1610401772,-1,5
1610404247,-1,4
1610425940,1,5
1610426690,1,6
1610426750,1,7
1610426931,1,8
1610427140,1,9
1610428233,1,10
1610428287,1,11
1610428296,1,12
1610428647,-1,11
1610428930,1,12
1610429259,1,13
1610429260,1,14
1610429352,1,15
1610429385,1,16
1610429696,1,17
1610430316,1,18
1610430332,1,19
1610430333,1,20
1610430493,1,21
1610430538,1,22
1610430626,-1,21
1610430636,-1,20
1610430716,1,21
1610431029,1,22
1610431069,1,23
1610431181,1,24
1610431207,1,25
1610431417,1,26
1610431497,1,27
1610431623,1,28
1610431724,1,29
1610431868,1,30
1610432300,1,31
1610432310,1,32
1610432445,1,33
1610432492,1,34
1610432880,1,35
1610432937,1,36
1610432957,1,37
1610432969,1,38
1610433072,1,39
1610433094,1,40
1610433176,1,41
1610433212,-1,40
1610433256,1,41
1610433332,1,42
1610433377,1,43
1610433391,1,44
1610433397,1,45
1610433515,1,46
1610433611,1,47
1610433636,1,48
1610433704,1,49
1610433797,1,50
1610434108,1,51
1610434276,1,52
1610434278,1,53
1610434334,1,54
1610434335,1,55
1610434517,1,56
1610434745,1,57
1610434756,1,58
1610434889,1,59
1610434893,1,60
1610435001,1,61
1610435034,1,62
1610435185,1,63
1610435189,-1,62
1610435191,-1,61
1610435314,1,62
1610435409,1,63
1610435885,-1,62
1610435892,-1,61
1610435962,1,62
1610436175,1,63
1610436408,1,64
1610436515,1,65
1610436653,1,66
1610436661,1,67
1610436919,1,68
1610437156,-1,67
1610437485,1,68
1610437559,1,69
1610437850,1,70
1610438540,1,71
1610438930,-1,70
1610439694,1,71
1610441088,1,72
1610441099,-1,71
1610441174,1,72
1610441296,1,73
1610441396,-1,72
1610441397,1,73
1610441757,1,74
1610442249,1,75
1610442261,-1,74
1610442865,1,75
1610443401,-1,74
1610443658,1,75
1610443662,-1,74
1610445131,-1,73
1610445167,1,74
1610445376,1,75
1610446360,1,76
1610446364,-1,75
1610446369,-1,74
1610446370,-1,73
1610446516,-1,72
1610446525,1,73
1610446530,1,74
1610446539,1,75
1610446797,-1,74
1610447084,-1,73
1610448159,-1,72
1610448164,1,73
1610448184,1,74
1610448185,-1,73
1610448316,1,74
1610448400,-1,73
1610448485,-1,72
1610448573,1,73
1610448642,-1,72
1610448881,-1,71
1610449406,-1,70
1610449855,-1,69
1610449895,1,70
1610450186,1,71
1610450204,-1,70
1610450204,-1,69
1610450228,1,70
1610450241,-1,69
1610450261,1,70
1610450364,-1,69
1610450488,1,70
1610450609,-1,69
1610450773,-1,68
1610451375,1,69
1610451595,1,70
1610451776,1,71
1610451851,-1,70
1610451866,1,71
1610451966,-1,70
1610452214,-1,69
1610452639,1,70
1610452675,1,71
1610452960,-1,70
1610453211,-1,69
1610453857,1,70
1610454189,1,71
1610454813,-1,70
1610455489,1,71
1610455491,1,72
1610455508,-1,71
1610455781,-1,70
1610455812,-1,69
1610455834,1,70
1610455870,1,71
1610456294,1,72
1610456382,1,73
1610456493,1,74
1610457075,-1,73
1610457323,-1,72
1610457810,1,73
1610459032,-1,72
1610459047,1,73
1610459083,1,74
1610459087,-1,73
1610459423,-1,72
1610460887,-1,71
1610461572,1,72
1610461610,-1,71
1610461859,-1,70
1610462108,-1,69
1610462129,-1,68
1610462763,-1,67
1610462863,-1,66
1610462927,-1,65
1610462962,1,66
1610463851,-1,65
1610464526,1,66
1610465554,-1,65
1610466246,-1,64
1610466358,-1,63
1610466643,1,64
1610466685,-1,63
1610467174,-1,62
1610467298,-1,61
1610467563,-1,60
1610467743,-1,59
1610467899,1,60
1610467941,-1,59
1610467949,-1,58
1610467971,-1,57
1610467976,-1,56
1610468075,-1,55
1610468169,-1,54
1610468316,-1,53
1610468634,-1,52
1610468703,-1,51
1610468861,-1,50
1610468940,-1,49
1610469093,-1,48
1610469161,-1,47
1610469227,-1,46
1610469564,-1,45
1610469818,-1,44
1610470070,-1,43
1610470141,-1,42
1610470218,1,43
1610470224,1,44
1610470225,1,45
1610470452,-1,44
1610470453,-1,43
1610470468,-1,42
1610470485,-1,41
1610470650,-1,40
1610471073,-1,39
1610471387,-1,38
1610471498,-1,37
1610471664,-1,36
1610472275,-1,35
1610472490,-1,34
1610472493,-1,33
1610472525,-1,32
1610472576,-1,31
1610472884,-1,30
1610473381,-1,29
1610473692,-1,28
1610473814,-1,27
1610474118,-1,26
1610474464,-1,25
1610475347,-1,24
1610475521,-1,23
1610475596,-1,22
1610475887,-1,21
1610476007,1,22
1610476338,-1,21
1610476569,-1,20
1610476626,-1,19
1610477106,-1,18
1610477621,-1,17
1610477652,-1,16
1610477837,-1,15
1610477888,-1,14
1610478007,-1,13
1610478370,-1,12
1610480095,-1,11
1610480748,-1,10
1610482524,1,11
1610482639,-1,10
1610484337,1,11
1610484352,1,12
1610484354,1,13
1610484355,1,14
1610484358,1,15
1610484359,1,16
1610484360,1,17
1610484361,1,18
1610484362,1,19
1610484582,-1,18
1610484584,-1,17
1610484586,-1,16
1610484587,-1,15
1610484588,-1,14
1610484588,-1,13
1610484601,-1,12
